Conference,Year,Title,DOI,AuthorNames-Deduped,Award,Accessible,Early,Resources
VAST,2014,Cupid: Cluster-Based Exploration of Geometry Generators with Parallel Coordinates and Radial Trees,10.1109/TVCG.2014.2346626,Michael Beham;Wolfgang Herzner;M. Eduard Gröller;Johannes Kehrer,,,,
VAST,2014,DecisionFlow: Visual Analytics for High-Dimensional Temporal Event Sequence Data,10.1109/TVCG.2014.2346682,David Gotz;Harry Stavropoulos,,,,
VAST,2014,DIA2: Web-based Cyberinfrastructure for Visual Analysis of Funding Portfolios,10.1109/TVCG.2014.2346747,Krishna P. C. Madhavan;Niklas Elmqvist;Mihaela Vorvoreanu;Xin Chen;Yuet Ling Wong;Hanjun Xian;Zhihua Dong;Aditya Johri,,,,
VAST,2014,EvoRiver: Visual Analysis of Topic Coopetition on Social Media,10.1109/TVCG.2014.2346919,Guodao Sun;Yingcai Wu;Shixia Liu;Tai-Quan Peng;Jonathan J. H. Zhu;Ronghua Liang,,,,
VAST,2014,Feature-Driven Visual Analytics of Soccer Data,10.1109/VAST.2014.7042477,Halldór Janetzko;Dominik Sacha;Manuel Stein;Tobias Schreck;Daniel A. Keim;Oliver Deussen,,,,
VAST,2014,Feedback-Driven Interactive Exploration of Large Multidimensional Data Supported by Visual Classifier,10.1109/VAST.2014.7042480,Michael Behrisch 0001;Fatih Korkmaz;Lin Shao 0001;Tobias Schreck,,,,
VAST,2014,Finding Waldo: Learning about Users from their Interactions,10.1109/TVCG.2014.2346575,Eli T. Brown;Alvitta Ottley;Helen Zhao;Quan Lin;Richard Souvenir;Alex Endert;Remco Chang,,,,
VAST,2014,Footprints: A Visual Search Tool that Supports Discovery and Coverage Tracking,10.1109/TVCG.2014.2346743,Ellen Isaacs;Kelly Domico;Shane Ahern;Eugene Bart;Mudita Singhal,,,,
VAST,2014,Genotet: An Interactive Web-based Visual Exploration Framework to Support Validation of Gene Regulatory Networks,10.1109/TVCG.2014.2346753,Bowen Yu 0004;Harish Doraiswamy;Xi Chen;Emily R. Miraldi;Mario Luis Arrieta-Ortiz;Christoph Hafemeister;Aviv Madar;Richard Bonneau;Cláudio T. Silva,,,,
VAST,2014,HydroQual: Visual Analysis of River Water Quality,10.1109/VAST.2014.7042488,Pierre Accorsi;Nathalie Lalande;Mickaël Fabrègue;Agnès Braud;Pascal Poncelet;Arnaud Sallaberry;Sandra Bringay;Maguelonne Teisseire;Flavie Cernesson;Florence Le Ber,,,,
VAST,2014,INFUSE: Interactive Feature Selection for Predictive Modeling of High Dimensional Data,10.1109/TVCG.2014.2346482,Josua Krause;Adam Perer;Enrico Bertini,,,,
VAST,2014,Integrating Predictive Analytics and Social Media,10.1109/VAST.2014.7042495,Yafeng Lu;Robert Krüger;Dennis Thom;Feng Wang 0012;Steffen Koch 0001;Thomas Ertl;Ross Maciejewski,,,,
VAST,2014,Interactive Visual Analysis of Image-Centric Cohort Study Data,10.1109/TVCG.2014.2346591,Paul Klemm;Steffen Oeltze-Jafra;Kai Lawonn;Katrin Hegenscheid;Henry Völzke;Bernhard Preim,,,,
VAST,2014,Knowledge Generation Model for Visual Analytics,10.1109/TVCG.2014.2346481,Dominik Sacha;Andreas Stoffel;Florian Stoffel;Bum Chul Kwon;Geoffrey P. Ellis;Daniel A. Keim,TT,,,
VAST,2014,LoyalTracker: Visualizing Loyalty Dynamics in Search Engines,10.1109/TVCG.2014.2346912,Conglei Shi;Yingcai Wu;Shixia Liu;Hong Zhou 0004;Huamin Qu,HM,,,
VAST,2014,Multi-Model Semantic Interaction for Text Analytics,10.1109/VAST.2014.7042492,Lauren Bradel;Chris North 0001;Leanna House;Scotland Leman,,,,
VAST,2014,Opening the Black Box: Strategies for Increased User Involvement in Existing Algorithm Implementations,10.1109/TVCG.2014.2346578,Thomas Mühlbacher;Harald Piringer;Samuel Gratzl;Michael Sedlmair;Marc Streit,,,,
VAST,2014,OpinionFlow: Visual Analysis of Opinion Diffusion on Social Media,10.1109/TVCG.2014.2346920,Yingcai Wu;Shixia Liu;Kai Yan;Mengchen Liu;Fangzhao Wu,,,,
VAST,2014,PEARL: An Interactive Visual Analytic Tool for Understanding Personal Emotion Style Derived from Social Media,10.1109/VAST.2014.7042496,Jian Zhao 0010;Liang Gou;Fei Wang;Michelle X. Zhou,,,,
VAST,2014,Proactive Spatiotemporal Resource Allocation and Predictive Visual Analytics for Community Policing and Law Enforcement,10.1109/TVCG.2014.2346926,Abish Malik;Ross Maciejewski;Sherry Towers;Sean McCullough;David S. Ebert,,,,
VAST,2014,Progressive Visual Analytics: User-Driven Visual Exploration of In-Progress Analytics,10.1109/TVCG.2014.2346574,Charles D. Stolper;Adam Perer;David Gotz,,,,
VAST,2014,Run Watchers: Automatic Simulation-Based Decision Support in Flood Management,10.1109/TVCG.2014.2346930,Artem Konev;Jürgen Waser;Bernhard Sadransky;Daniel Cornel;Rui A. P. Perdigão;Zsolt Horváth;M. Eduard Gröller,,,,
VAST,2014,Serendip: Topic Model-Driven Visual Exploration of Text Corpora,10.1109/VAST.2014.7042493,Eric C. Alexander;Joe Kohlmann;Robin Valenza;Michael Witmore;Michael Gleicher,,,,
VAST,2014,Supporting Communication and Coordination in Collaborative Sensemaking,10.1109/TVCG.2014.2346573,Narges Mahyar;Melanie Tory,BP,,,
VAST,2014,The Spinel Explorer - Interactive Visual Analysis of Spinel Group Minerals,10.1109/TVCG.2014.2346754,Maria Luján Ganuza;Gabriela Ferracutti;Maria Florencia Gargiulo;Silvia Mabel Castro;Ernesto A. Bjerg;M. Eduard Gröller;Kresimir Matkovic,,,,
VAST,2014,TopicPanorama: A Full Picture of Relevant Topics,10.1109/VAST.2014.7042494,Shixia Liu;Xiting Wang;Jianfei Chen 0001;Jim Zhu;Baining Guo,,,,
VAST,2014,"Towards Interactive, Intelligent, and Integrated Multimedia Analytics",10.1109/VAST.2014.7042476,Jan Zahálka;Marcel Worring,,,,
VAST,2014,Transforming Scagnostics to Reveal Hidden Features,10.1109/TVCG.2014.2346572,Tommy Dang;Leland Wilkinson,,,,
VAST,2014,Using Visualizations to Monitor Changes and Harvest Insights from a Global-Scale Logging Infrastructure at Twitter,10.1109/VAST.2014.7042487,Krist Wongsuphasawat;Jimmy Lin,,,,
VAST,2014,VAET: A Visual Analytics Approach for E-Transactions Time-Series,10.1109/TVCG.2014.2346913,Cong Xie;Wei Chen 0001;Xinxin Huang;Yueqi Hu;Scott Barlowe;Jing Yang 0001,,,,
VAST,2014,VarifocalReader -- In-Depth Visual Analysis of Large Text Documents,10.1109/TVCG.2014.2346677,Steffen Koch 0001;Markus John;Michael Wörner 0001;Andreas Müller 0012;Thomas Ertl,,,,
VAST,2014,VASA: Interactive Computational Steering of Large Asynchronous Simulation Pipelines for Societal Infrastructure,10.1109/TVCG.2014.2346911,Sungahn Ko;Jieqiong Zhao;Jing Xia;Shehzad Afzal;Derek Xiaoyu Wang;Greg Abram;Niklas Elmqvist;Len Kne;David Van Riper;Kelly P. Gaither;Shaun Kennedy;William J. Tolone;William Ribarsky;David S. Ebert,,,,
VAST,2014,Vismate: Interactive Visual Analysis of Station-Based Observation Data on Climate Changes,10.1109/VAST.2014.7042489,Jie Li 0006;Kang Zhang 0001;Zhaopeng Meng,,,,
VAST,2014,Visual Abstraction and Exploration of Multi-class Scatterplots,10.1109/TVCG.2014.2346594,Haidong Chen;Wei Chen 0001;Honghui Mei;Zhiqi Liu;Kun Zhou;Weifeng Chen 0002;Wentao Gu;Kwan-Liu Ma,,,,
VAST,2014,Visual Analysis of Patterns in Multiple Amino Acid Mutation Graphs,10.1109/VAST.2014.7042485,Olav Lenz;Frank Keul;Sebastian Bremm;Kay Hamacher;Tatiana von Landesberger,,,,
VAST,2014,Visual Analysis of Public Utility Service Problems in a Metropolis,10.1109/TVCG.2014.2346898,Jiawan Zhang;E. Yanli;Jing Ma;Yahui Zhao;Binghan Xu;Liting Sun;Jinyan Chen;Xiaoru Yuan,,,,
VAST,2014,Visual Analytics for Comparison of Ocean Model Output with Reference Data: Detecting and Analyzing Geophysical Processes Using Clustering Ensembles,10.1109/TVCG.2014.2346751,Patrick Köthur;Mike Sips;Henryk Dobslaw;Doris Dransch,,,,
VAST,2014,Visual Analytics for Complex Engineering Systems: Hybrid Visual Steering of Simulation Ensembles,10.1109/TVCG.2014.2346744,Kresimir Matkovic;Denis Gracanin;Rainer Splechtna;Mario Jelovic;Benedikt Stehno;Helwig Hauser;Werner Purgathofer,,,,
VAST,2014,Visual Exploration of Sparse Traffic Trajectory Data,10.1109/TVCG.2014.2346746,Zuchao Wang;Tangzhi Ye;Min Lu 0002;Xiaoru Yuan;Huamin Qu;Jacky Yuan;Qianliang Wu,,,,
VAST,2014,Visual Methods for Analyzing Probabilistic Classification Data,10.1109/TVCG.2014.2346660,Bilal Alsallakh;Allan Hanbury;Helwig Hauser;Silvia Miksch;Andreas Rauber,,,,
VAST,2014,Visual Reconciliation of Alternative Similarity Spaces in Climate Modeling,10.1109/TVCG.2014.2346755,Jorge Poco;Aritra Dasgupta;Yaxing Wei;William W. Hargrove;Christopher R. Schwalm;Deborah N. Huntzinger;Robert B. Cook;Enrico Bertini;Cláudio T. Silva,,,,
VAST,2014,Visualizing Mobility of Public Transportation System,10.1109/TVCG.2014.2346893,Wei Zeng 0004;Chi-Wing Fu;Stefan Müller Arisona;Alexander Erath;Huamin Qu,,,,
VAST,2014,Weaving a Carpet from Log Entries: A Network Security Visualization Built with Co-Creation,10.1109/VAST.2014.7042483,Johannes Landstorfer;Ivo Herrmann;Jan-Erik Stange;Marian Dörk;Reto Wettach,,,,
VAST,2014,YMCA - Your Mesh Comparison Application,10.1109/VAST.2014.7042491,Johanna Schmidt;Reinhold Preiner;Thomas Auzinger;Michael Wimmer 0001;M. Eduard Gröller;Stefan Bruckner,,,,
SciVis,2014,A Robust Parity Test for Extracting Parallel Vectors in 3D,10.1109/TVCG.2014.2346412,Tao Ju;Minxin Cheng;Xu Wang;Ye Duan,HM,,,
SciVis,2014,ADR - Anatomy-Driven Reformation,10.1109/TVCG.2014.2346405,Jan Kretschmer;Grzegorz Soza;Christian Tietjen;Michael Sühling;Bernhard Preim;Marc Stamminger,,,,
SciVis,2014,Advection-Based Sparse Data Management for Visualizing Unsteady Flow,10.1109/TVCG.2014.2346418,Hanqi Guo 0001;Jiang Zhang 0002;Richen Liu;Lu Liu 0017;Xiaoru Yuan;Jian Huang 0007;Xiangfei Meng;Jingshan Pan,,,,
SciVis,2014,Attractive Flicker: Guiding Attention in Dynamic Narrative Visualizations,10.1109/TVCG.2014.2346352,Manuela Waldner;Mathieu Le Muzic;Matthias Bernhard;Werner Purgathofer;Ivan Viola,,,,
SciVis,2014,Boundary Aware Reconstruction of Scalar Fields,10.1109/TVCG.2014.2346351,Stefan Lindholm;Daniel Jönsson;Charles D. Hansen;Anders Ynnerman,,,,
SciVis,2014,Characterizing Molecular Interactions in Chemical Systems,10.1109/TVCG.2014.2346403,David Günther;Roberto Álvarez Boto;Juila Contreras-Garcia;Jean-Philip Piquemal;Julien Tierny,,,,
SciVis,2014,City Forensics: Using Visual Elements to Predict Non-Visual City Attributes,10.1109/TVCG.2014.2346446,Sean M. Arietta;Alexei A. Efros;Ravi Ramamoorthi;Maneesh Agrawala,HM,,,
SciVis,2014,Combined Visualization of Wall Thickness and Wall Shear Stress for the Evaluation of Aneurysms,10.1109/TVCG.2014.2346406,Sylvia Saalfeld;Kai Lawonn;Thomas Hoffmann 0002;Martin Skalej;Bernhard Preim,,,,
SciVis,2014,Conforming Morse-Smale Complexes,10.1109/TVCG.2014.2346434,Attila Gyulassy;David Günther;Joshua A. Levine;Julien Tierny;Valerio Pascucci,,,,
SciVis,2014,Curve Boxplot: Generalization of Boxplot for Ensembles of Curves,10.1109/TVCG.2014.2346455,Mahsa Mirzargar;Ross T. Whitaker;Robert M. Kirby,,,,
SciVis,2014,Decomposition and Simplification of Multivariate Data using Pareto Sets,10.1109/TVCG.2014.2346447,Lars Huettenberger;Christian Heine 0002;Christoph Garth,,,,
SciVis,2014,Design and Evaluation of Interactive Proofreading Tools for Connectomics,10.1109/TVCG.2014.2346371,Daniel Haehn;Seymour Knowles-Barley;Mike Roberts 0001;Johanna Beyer;Narayanan Kasthuri;Jeff Lichtman;Hanspeter Pfister,,,,
SciVis,2014,Escape Maps,10.1109/TVCG.2014.2346442,Gustavo Mello Machado;Filip Sadlo;Thomas Müller 0005;Thomas Ertl,,,,
SciVis,2014,Fast and Memory-Efficienty Topological Denoising of 2D and 3D Scalar Fields,10.1109/TVCG.2014.2346432,David Günther;Alec Jacobson;Jan Reininghaus;Hans-Peter Seidel;Olga Sorkine-Hornung;Tino Weinkauf,,,,
SciVis,2014,Fixed-Rate Compressed Floating-Point Arrays,10.1109/TVCG.2014.2346458,Peter Lindstrom 0001,,,,
SciVis,2014,FLDA: Latent Dirichlet Allocation Based Unsteady Flow Analysis,10.1109/TVCG.2014.2346416,Fan Hong;Chufan Lai;Hanqi Guo 0001;Enya Shen;Xiaoru Yuan;Sikun Li,,,,
SciVis,2014,Interactive Progressive Visualization with Space-Time Error Control,10.1109/TVCG.2014.2346319,Steffen Frey;Filip Sadlo;Kwan-Liu Ma;Thomas Ertl,,,,
SciVis,2014,Ligand Excluded Surface: A New Type of Molecular Surface,10.1109/TVCG.2014.2346404,Norbert Lindow;Daniel Baum;Hans-Christian Hege,,,,
SciVis,2014,Low-Pass Filtered Volumetric Shadows,10.1109/TVCG.2014.2346333,Marco Ament;Filip Sadlo;Carsten Dachsbacher;Daniel Weiskopf,,,,
SciVis,2014,Multi-Charts for Comparative 3D Ensemble Visualization,10.1109/TVCG.2014.2346448,Ismail Demir;Christian Dick;Rüdiger Westermann,,,,
SciVis,2014,Multiscale Symmetry Detection in Scalar Fields by Clustering Contours,10.1109/TVCG.2014.2346332,Dilip Mathew Thomas;Vijay Natarajan,,,,
SciVis,2014,Predicate-Based Focus-and-Context Visualization for 3D Ultrasound,10.1109/TVCG.2014.2346317,Christian Schulte zu Berge;Maximilian Baust;Ankur Kapoor;Nassir Navab,,,,
SciVis,2014,Sparse PDF Volumes for Consistent Multi-Resolution Volume Rendering,10.1109/TVCG.2014.2346324,Ronell Sicat;Jens H. Krüger;Torsten Möller;Markus Hadwiger,,,,
SciVis,2014,Stent Maps - Comparative Visualization for the Prediction of Adverse Events of Transcatheter Aortic Valve Implantations,10.1109/TVCG.2014.2346459,Silvia Born;Simon H. Sündermann;Christoph Russ;Raoul Hopf;Carlos E. Ruiz;Volkmar Falk;Michael Gessat,,,,
SciVis,2014,Trajectory-Based Flow Feature Tracking in Joint Particle/Volume Datasets,10.1109/TVCG.2014.2346423,Franz Sauer;Hongfeng Yu 0001;Kwan-Liu Ma,,,,
SciVis,2014,Trend-Centric Motion Visualization: Designing and Applying a New Strategy for Analyzing Scientific Motion Collections,10.1109/TVCG.2014.2346451,David Schroeder;Fedor Korsakov;Carissa Mai-Ping Knipe;Lauren Thorson;Arin M. Ellingson;David J. Nuckley;John V. Carlis;Daniel F. Keefe,,,,
SciVis,2014,Using Topological Analysis to Support Event-Guided Exploration in Urban Data,10.1109/TVCG.2014.2346449,Harish Doraiswamy;Nivan Ferreira;Theodoros Damoulas;Juliana Freire;Cláudio T. Silva,,,,
SciVis,2014,ViSlang: A System for Interpreted Domain-Specific Languages for Scientific Visualization,10.1109/TVCG.2014.2346318,Peter Rautek;Stefan Bruckner;M. Eduard Gröller;Markus Hadwiger,,,,
SciVis,2014,Visualization of Brain Microstructure Through Spherical Harmonics Illumination of High Fidelity Spatio-Angular Fields,10.1109/TVCG.2014.2346411,Sujal Bista;Jiachen Zhuo;Rao P. Gullapalli;Amitabh Varshney,BP,,,
SciVis,2014,Visualization of Regular Maps: The Chase Continues,10.1109/TVCG.2014.2352952,Jarke J. van Wijk,,,,
SciVis,2014,Visualizing 2-dimensional Manifolds with Curve Handles in 4D,10.1109/TVCG.2014.2346425,Hui Zhang 0006;Jianguang Weng;Guangchen Ruan,,,,
SciVis,2014,Vivaldi: A Domain-Specific Language for Volume Processing and Visualization on Distributed Heterogeneous Systems,10.1109/TVCG.2014.2346322,Hyungsuk Choi;Woohyuk Choi;Tran Minh Quan;David G. C. Hildebrand;Hanspeter Pfister;Won-Ki Jeong,,,,
SciVis,2014,Volume-Preserving Mapping and Registration for Collective Data Visualization,10.1109/TVCG.2014.2346457,Jiaxi Hu;Guangyu Zou;Jing Hua 0001,,,,
SciVis,2014,Vortex Cores of Inertial Particles,10.1109/TVCG.2014.2346415,Tobias Günther;Holger Theisel,,,,
InfoVis,2014,A Principled Way of Assessing Visualization Literacy,10.1109/TVCG.2014.2346984,Jeremy Boy;Ronald A. Rensink;Enrico Bertini;Jean-Daniel Fekete,,,,
InfoVis,2014,Activity Sculptures: Exploring the Impact of Physical Visualizations on Running Activity,10.1109/TVCG.2014.2352953,Simon Stusak;Aurélien Tabard;Franziska Sauka;Rohit Ashok Khot;Andreas Butz,,,,
InfoVis,2014,An Algebraic Process for Visualization Design,10.1109/TVCG.2014.2346325,Gordon L. Kindlmann;Carlos Scheidegger,HM,,,
InfoVis,2014,Attribute Signatures: Dynamic Visual Summaries for Analyzing Multivariate Geographical Data,10.1109/TVCG.2014.2346265,Cagatay Turkay;Aidan Slingsby;Helwig Hauser;Jo Wood;Jason Dykes,,,,
InfoVis,2014,Axis Calibration for Improving Data Attribute Estimation in Star Coordinates Plots,10.1109/TVCG.2014.2346258,Manuel Rubio-Sánchez;Alberto Sánchez 0001,,,,
InfoVis,2014,Combing the Communication Hairball: Visualizing Parallel Execution Traces using Logical Time,10.1109/TVCG.2014.2346456,Katherine E. Isaacs;Peer-Timo Bremer;Ilir Jusufi;Todd Gamblin;Abhinav Bhatele;Martin Schulz 0001;Bernd Hamann,,,,
InfoVis,2014,Comparative Eye Tracking Study on Node-Link Visualizations of Trajectories,10.1109/TVCG.2014.2346420,Rudolf Netzel;Michael Burch;Daniel Weiskopf,,,,
InfoVis,2014,Constructing Visual Representations: Investigating the Use of Tangible Tokens,10.1109/TVCG.2014.2346292,Samuel Huron;Yvonne Jansen;Sheelagh Carpendale,,,,
InfoVis,2014,Design Activity Framework for Visualization Design,10.1109/TVCG.2014.2346331,Sean McKenna;Dominika Mazur;James Agutter;Miriah D. Meyer,,,,
InfoVis,2014,DimpVis: Exploring Time-varying Information Visualizations by Direct Manipulation,10.1109/TVCG.2014.2346250,Brittany Kondo;Christopher Collins 0001,,,,
InfoVis,2014,"Domino: Extracting, Comparing, and Manipulating Subsets Across Multiple Tabular Datasets",10.1109/TVCG.2014.2346260,Samuel Gratzl;Nils Gehlenborg;Alexander Lex;Hanspeter Pfister;Marc Streit,HM,,,
InfoVis,2014,Effects of Presentation Mode and Pace Control on Performance in Image Classification,10.1109/TVCG.2014.2346437,Paul van der Corput;Jarke J. van Wijk,,,,
InfoVis,2014,Error Bars Considered Harmful: Exploring Alternate Encodings for Mean and Error,10.1109/TVCG.2014.2346298,Michael Correll;Michael Gleicher,,,,
InfoVis,2014,Exploring the Placement and Design of Word-Scale Visualizations,10.1109/TVCG.2014.2346435,Pascal Goffin;Wesley Willett;Jean-Daniel Fekete;Petra Isenberg,,,,
InfoVis,2014,Four Experiments on the Perception of Bar Charts,10.1109/TVCG.2014.2346320,Justin Talbot;Vidya Setlur;Anushka Anand,,,,
InfoVis,2014,GLO-STIX: Graph-Level Operations for Specifying Techniques and Interactive eXploration,10.1109/TVCG.2014.2346444,Charles D. Stolper;Minsuk Kahng;Zhiyuan Lin 0001;Florian Foerster;Aakash Goel;John T. Stasko;Polo Chau,,,,
InfoVis,2014,How Hierarchical Topics Evolve in Large Text Corpora,10.1109/TVCG.2014.2346433,Weiwei Cui;Shixia Liu;Zhuofeng Wu 0002;Hao Wei,,,,
InfoVis,2014,iVisDesigner: Expressive Interactive Design of Information Visualizations,10.1109/TVCG.2014.2346291,Donghao Ren;Tobias Höllerer;Xiaoru Yuan,,,,
InfoVis,2014,Learning Perceptual Kernels for Visualization Design,10.1109/TVCG.2014.2346978,Çagatay Demiralp;Michael S. Bernstein;Jeffrey Heer,,,,
InfoVis,2014,LiveGantt: Interactively Visualizing a Large Manufacturing Schedule,10.1109/TVCG.2014.2346454,Jaemin Jo;Jaeseok Huh;Jonghun Park;Bo Hyoung Kim;Jinwook Seo,,,,
InfoVis,2014,MovExp: A Versatile Visualization Tool for Human-Computer Interaction Studies with 3D Performance and Biomechanical Data,10.1109/TVCG.2014.2346311,Gregorio Palmas;Myroslav Bachynskyi;Antti Oulasvirta;Hans-Peter Seidel;Tino Weinkauf,,,,
InfoVis,2014,Moving beyond sequential design: Reflections on a rich multi-channel approach to data visualization,10.1109/TVCG.2014.2346323,Jo Wood;Roger Beecham;Jason Dykes,,,,
InfoVis,2014,Multivariate Network Exploration and Presentation: From Detail to Overview via Selections and Aggregations,10.1109/TVCG.2014.2346441,Stef van den Elzen;Jarke J. van Wijk,BP,,,
InfoVis,2014,NeuroLines: A Subway Map Metaphor for Visualizing Nanoscale Neuronal Connectivity,10.1109/TVCG.2014.2346312,Ali K. Al-Awami;Johanna Beyer;Hendrik Strobelt;Narayanan Kasthuri;Jeff Lichtman;Hanspeter Pfister;Markus Hadwiger,HM,,,
InfoVis,2014,Nmap: A Novel Neighborhood Preservation Space-filling Algorithm,10.1109/TVCG.2014.2346276,Felipe S. L. G. Duarte;Fabio Sikansi;Francisco M. Fatore;Samuel G. Fadel;Fernando Vieira Paulovich,,,,
InfoVis,2014,"Node, Node-Link, and Node-Link-Group Diagrams: An Evaluation",10.1109/TVCG.2014.2346422,Bahador Saket;Paolo Simonetto;Stephen G. Kobourov;Katy Börner,,,,P
InfoVis,2014,OnSet: A Visualization Technique for Large-scale Binary Set Data,10.1109/TVCG.2014.2346249,Ramik Sadana;Timothy Major;Alistair D. M. Dove;John T. Stasko,,,,
InfoVis,2014,Order of Magnitude Markers: An Empirical Study on Large Magnitude Number Detection,10.1109/TVCG.2014.2346428,Rita Borgo;Joel Dearden;Mark W. Jones,,,,
InfoVis,2014,Origin-Destination Flow Data Smoothing and Mapping,10.1109/TVCG.2014.2346271,Diansheng Guo;Xi Zhu 0002,,,,
